ImageId,file_path_image,file_path_mask_eroded_0_dilated_0,is_test,is_train,is_valid,n_buildings
3263,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000037_000039-RGB-7cm_015.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000037_000039-RGB-7cm_015.png,0,1,0,
3264,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000037_000040-RGB-7cm_000.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000037_000040-RGB-7cm_000.png,0,1,0,
3265,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000037_000040-RGB-7cm_001.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000037_000040-RGB-7cm_001.png,0,1,0,
3266,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000037_000040-RGB-7cm_002.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000037_000040-RGB-7cm_002.png,0,1,0,
3267,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000037_000040-RGB-7cm_003.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000037_000040-RGB-7cm_003.png,0,1,0,
3268,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000037_000040-RGB-7cm_004.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000037_000040-RGB-7cm_004.png,0,1,0,
3269,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000037_000040-RGB-7cm_005.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000037_000040-RGB-7cm_005.png,0,1,0,
3270,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000037_000040-RGB-7cm_006.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000037_000040-RGB-7cm_006.png,0,1,0,
3271,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000037_000040-RGB-7cm_007.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000037_000040-RGB-7cm_007.png,0,1,0,
3272,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000037_000040-RGB-7cm_008.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000037_000040-RGB-7cm_008.png,0,1,0,
3273,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000037_000040-RGB-7cm_009.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000037_000040-RGB-7cm_009.png,0,1,0,
3274,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000037_000040-RGB-7cm_010.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000037_000040-RGB-7cm_010.png,0,1,0,
3275,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000037_000040-RGB-7cm_011.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000037_000040-RGB-7cm_011.png,0,1,0,
3276,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000037_000040-RGB-7cm_012.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000037_000040-RGB-7cm_012.png,0,1,0,
3277,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000037_000040-RGB-7cm_013.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000037_000040-RGB-7cm_013.png,0,1,0,
3278,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000037_000040-RGB-7cm_014.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000037_000040-RGB-7cm_014.png,0,1,0,
3279,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000037_000040-RGB-7cm_015.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000037_000040-RGB-7cm_015.png,0,1,0,
3280,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000037_000041-RGB-7cm_000.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000037_000041-RGB-7cm_000.png,0,1,0,
3281,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000037_000041-RGB-7cm_001.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000037_000041-RGB-7cm_001.png,0,1,0,
3282,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000037_000041-RGB-7cm_002.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000037_000041-RGB-7cm_002.png,0,1,0,
3283,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000037_000041-RGB-7cm_003.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000037_000041-RGB-7cm_003.png,0,1,0,
3284,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000037_000041-RGB-7cm_004.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000037_000041-RGB-7cm_004.png,0,1,0,
3285,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000037_000041-RGB-7cm_005.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000037_000041-RGB-7cm_005.png,0,1,0,
3286,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000037_000041-RGB-7cm_006.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000037_000041-RGB-7cm_006.png,0,1,0,
3287,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000037_000041-RGB-7cm_007.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000037_000041-RGB-7cm_007.png,0,1,0,
3288,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000037_000041-RGB-7cm_008.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000037_000041-RGB-7cm_008.png,0,1,0,
3289,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000037_000041-RGB-7cm_009.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000037_000041-RGB-7cm_009.png,0,1,0,
3290,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000037_000041-RGB-7cm_010.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000037_000041-RGB-7cm_010.png,0,1,0,
3291,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000037_000041-RGB-7cm_011.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000037_000041-RGB-7cm_011.png,0,1,0,
3292,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000037_000041-RGB-7cm_012.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000037_000041-RGB-7cm_012.png,0,1,0,
3293,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000037_000041-RGB-7cm_013.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000037_000041-RGB-7cm_013.png,0,1,0,
3294,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000037_000041-RGB-7cm_014.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000037_000041-RGB-7cm_014.png,0,1,0,
3295,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000037_000041-RGB-7cm_015.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000037_000041-RGB-7cm_015.png,0,1,0,
3296,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000037_000042-RGB-7cm_000.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000037_000042-RGB-7cm_000.png,0,1,0,
3297,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000037_000042-RGB-7cm_001.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000037_000042-RGB-7cm_001.png,0,1,0,
3298,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000037_000042-RGB-7cm_002.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000037_000042-RGB-7cm_002.png,0,1,0,
3299,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000037_000042-RGB-7cm_003.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000037_000042-RGB-7cm_003.png,0,1,0,
3300,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000037_000042-RGB-7cm_004.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000037_000042-RGB-7cm_004.png,0,1,0,
3301,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000037_000042-RGB-7cm_005.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000037_000042-RGB-7cm_005.png,0,1,0,
3302,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000037_000042-RGB-7cm_006.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000037_000042-RGB-7cm_006.png,0,1,0,
3303,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000037_000042-RGB-7cm_007.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000037_000042-RGB-7cm_007.png,0,1,0,
3304,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000037_000042-RGB-7cm_008.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000037_000042-RGB-7cm_008.png,0,1,0,
3305,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000037_000042-RGB-7cm_009.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000037_000042-RGB-7cm_009.png,0,1,0,
3306,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000037_000042-RGB-7cm_010.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000037_000042-RGB-7cm_010.png,0,1,0,
3307,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000037_000042-RGB-7cm_011.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000037_000042-RGB-7cm_011.png,0,1,0,
3308,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000037_000042-RGB-7cm_012.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000037_000042-RGB-7cm_012.png,0,1,0,
3309,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000037_000042-RGB-7cm_013.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000037_000042-RGB-7cm_013.png,0,1,0,
3310,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000037_000042-RGB-7cm_014.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000037_000042-RGB-7cm_014.png,0,1,0,
3311,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000037_000042-RGB-7cm_015.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000037_000042-RGB-7cm_015.png,0,1,0,
3312,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000037_000043-RGB-7cm_000.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000037_000043-RGB-7cm_000.png,0,1,0,
3313,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000037_000043-RGB-7cm_001.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000037_000043-RGB-7cm_001.png,0,1,0,
3314,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000037_000043-RGB-7cm_002.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000037_000043-RGB-7cm_002.png,0,1,0,
3315,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000037_000043-RGB-7cm_003.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000037_000043-RGB-7cm_003.png,0,1,0,
3316,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000037_000043-RGB-7cm_004.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000037_000043-RGB-7cm_004.png,0,1,0,
3317,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000037_000043-RGB-7cm_005.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000037_000043-RGB-7cm_005.png,0,1,0,
3318,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000037_000043-RGB-7cm_006.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000037_000043-RGB-7cm_006.png,0,1,0,
3319,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000037_000043-RGB-7cm_007.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000037_000043-RGB-7cm_007.png,0,1,0,
3320,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000037_000043-RGB-7cm_008.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000037_000043-RGB-7cm_008.png,0,1,0,
3321,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000037_000043-RGB-7cm_009.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000037_000043-RGB-7cm_009.png,0,1,0,
3322,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000037_000043-RGB-7cm_010.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000037_000043-RGB-7cm_010.png,0,1,0,
3323,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000037_000043-RGB-7cm_011.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000037_000043-RGB-7cm_011.png,0,1,0,
3324,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000037_000043-RGB-7cm_012.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000037_000043-RGB-7cm_012.png,0,1,0,
3325,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000037_000043-RGB-7cm_013.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000037_000043-RGB-7cm_013.png,0,1,0,
3326,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000037_000043-RGB-7cm_014.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000037_000043-RGB-7cm_014.png,0,1,0,
3327,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000037_000043-RGB-7cm_015.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000037_000043-RGB-7cm_015.png,0,1,0,
3328,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000037_000044-RGB-7cm_000.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000037_000044-RGB-7cm_000.png,0,1,0,
3329,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000037_000044-RGB-7cm_001.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000037_000044-RGB-7cm_001.png,0,1,0,
3330,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000037_000044-RGB-7cm_002.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000037_000044-RGB-7cm_002.png,0,1,0,
3331,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000037_000044-RGB-7cm_003.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000037_000044-RGB-7cm_003.png,0,1,0,
3332,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000037_000044-RGB-7cm_004.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000037_000044-RGB-7cm_004.png,0,1,0,
3333,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000037_000044-RGB-7cm_005.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000037_000044-RGB-7cm_005.png,0,1,0,
3334,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000037_000044-RGB-7cm_006.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000037_000044-RGB-7cm_006.png,0,1,0,
3335,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000037_000044-RGB-7cm_007.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000037_000044-RGB-7cm_007.png,0,1,0,
3336,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000037_000044-RGB-7cm_008.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000037_000044-RGB-7cm_008.png,0,1,0,
3337,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000037_000044-RGB-7cm_009.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000037_000044-RGB-7cm_009.png,0,1,0,
3338,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000037_000044-RGB-7cm_010.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000037_000044-RGB-7cm_010.png,0,1,0,
3339,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000037_000044-RGB-7cm_011.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000037_000044-RGB-7cm_011.png,0,1,0,
3340,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000037_000044-RGB-7cm_012.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000037_000044-RGB-7cm_012.png,0,1,0,
3341,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000037_000044-RGB-7cm_013.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000037_000044-RGB-7cm_013.png,0,1,0,
3342,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000037_000044-RGB-7cm_014.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000037_000044-RGB-7cm_014.png,0,1,0,
3343,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000037_000044-RGB-7cm_015.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000037_000044-RGB-7cm_015.png,0,1,0,
3344,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000037_000045-RGB-7cm_000.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000037_000045-RGB-7cm_000.png,0,1,0,
3345,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000037_000045-RGB-7cm_001.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000037_000045-RGB-7cm_001.png,0,1,0,
3346,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000037_000045-RGB-7cm_002.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000037_000045-RGB-7cm_002.png,0,1,0,
3347,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000037_000045-RGB-7cm_003.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000037_000045-RGB-7cm_003.png,0,1,0,
3348,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000037_000045-RGB-7cm_004.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000037_000045-RGB-7cm_004.png,0,1,0,
3349,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000037_000045-RGB-7cm_005.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000037_000045-RGB-7cm_005.png,0,1,0,
3350,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000037_000045-RGB-7cm_006.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000037_000045-RGB-7cm_006.png,0,1,0,
3351,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000037_000045-RGB-7cm_007.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000037_000045-RGB-7cm_007.png,0,1,0,
3352,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000037_000045-RGB-7cm_008.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000037_000045-RGB-7cm_008.png,0,1,0,
3353,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000037_000045-RGB-7cm_009.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000037_000045-RGB-7cm_009.png,0,1,0,
3354,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000037_000045-RGB-7cm_010.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000037_000045-RGB-7cm_010.png,0,1,0,
3355,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000037_000045-RGB-7cm_011.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000037_000045-RGB-7cm_011.png,0,1,0,
3356,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000037_000045-RGB-7cm_012.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000037_000045-RGB-7cm_012.png,0,1,0,
3357,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000037_000045-RGB-7cm_013.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000037_000045-RGB-7cm_013.png,0,1,0,
3358,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000037_000045-RGB-7cm_014.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000037_000045-RGB-7cm_014.png,0,1,0,
3359,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000037_000045-RGB-7cm_015.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000037_000045-RGB-7cm_015.png,0,1,0,
3360,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000037_000046-RGB-7cm_000.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000037_000046-RGB-7cm_000.png,0,1,0,
3361,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000037_000046-RGB-7cm_001.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000037_000046-RGB-7cm_001.png,0,1,0,
3362,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000037_000046-RGB-7cm_002.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000037_000046-RGB-7cm_002.png,0,1,0,
3363,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000037_000046-RGB-7cm_003.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000037_000046-RGB-7cm_003.png,0,1,0,
3364,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000037_000046-RGB-7cm_004.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000037_000046-RGB-7cm_004.png,0,1,0,
3365,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000037_000046-RGB-7cm_005.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000037_000046-RGB-7cm_005.png,0,1,0,
3366,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000037_000046-RGB-7cm_006.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000037_000046-RGB-7cm_006.png,0,1,0,
3367,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000037_000046-RGB-7cm_007.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000037_000046-RGB-7cm_007.png,0,1,0,
3368,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000037_000046-RGB-7cm_008.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000037_000046-RGB-7cm_008.png,0,1,0,
3369,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000037_000046-RGB-7cm_009.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000037_000046-RGB-7cm_009.png,0,1,0,
3370,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000037_000046-RGB-7cm_010.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000037_000046-RGB-7cm_010.png,0,1,0,
3371,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000037_000046-RGB-7cm_011.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000037_000046-RGB-7cm_011.png,0,1,0,
3372,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000037_000046-RGB-7cm_012.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000037_000046-RGB-7cm_012.png,0,1,0,
3373,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000037_000046-RGB-7cm_013.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000037_000046-RGB-7cm_013.png,0,1,0,
3374,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000037_000046-RGB-7cm_014.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000037_000046-RGB-7cm_014.png,0,1,0,
